experiment_id;success;roi;winrate;total_profit;total_invested;total_bets;total_wins;avg_profit_per_bet;max_drawdown;sharpe_ratio;sortino_ratio;profit_factor;calmar_ratio;volatility;avg_bet_size;bet_frequency;max_consecutive_losses;composite_score;param_confidence_threshold;param_min_edge_required;param_max_bet_rate;param_max_bet_amount;param_use_kelly_criterion;param_kelly_fraction;param_no_bet_reward_multiplier;param_draw_penalty_multiplier;param_global_timesteps;param_learning_rate
1;True;-0.05988723500225529;0.405;-132.76999999999998;2217.0;200;81;-0.6638499999999999;220.79;-0.16042082368955887;-0.2576504544726299;0.8968376068376068;0;33.10542782324373;11.085;8.0;12;0.07956001441978042;0.55;0.0;0.4;30;False;0.25;0.5;1.5;1000000;0.0001
2;True;-0.13205858940558116;0.4437869822485207;-233.91670000000002;1771.3100000000004;169;75;-1.3841224852071008;195.25670000000002;-0.3643155004390162;-0.6729016445527545;0.7364742451154529;0;25.68287099704735;10.481124260355031;6.76;12;0.04332933609529355;0.6;0.02;0.4;20;True;0.25;0.5;1.5;1000000;0.0001
