experiment_id;success;roi;winrate;total_profit;total_invested;total_bets;total_wins;avg_profit_per_bet;max_drawdown;sharpe_ratio;sortino_ratio;profit_factor;calmar_ratio;volatility;avg_bet_size;bet_frequency;max_consecutive_losses;composite_score;param_confidence_threshold;param_min_edge_required;param_max_bet_rate;param_max_bet_amount;param_use_kelly_criterion;param_kelly_fraction;param_no_bet_reward_multiplier;param_draw_penalty_multiplier;param_global_timesteps;param_learning_rate
1;True;-0.05988723500225529;0.405;-132.76999999999998;2217.0;200;81;-0.6638499999999999;220.79;-0.16042082368955887;-0.2576504544726299;0.8968376068376068;0;33.10542782324373;11.085;8.0;12;0.07956001441978042;0.55;0.0;0.4;30;False;0.25;0.5;1.5;1000000;0.0001
