Gameday;BetsPlaced;Wins;Losses;TotalProfit;TotalInvested;ROI;Winrate;CumulativeProfit;CumulativeInvested;CumulativeBets;CumulativeWins;CumulativeROI;CumulativeWinrate
9;8;6;2;53.634499999999996;82.27;0.6519326607511851;0.75;53.634499999999996;82.27;8;6;0.6519326607511851;0.75
10;7;6;1;42.683800000000005;76.0;0.5616289473684212;0.8571428571428571;96.3183;158.26999999999998;15;12;0.6085695330763885;0.8
11;7;2;5;-33.5857;74.62;-0.45008978826052;0.2857142857142857;62.73259999999999;232.89;22;14;0.26936579501051994;0.6363636363636364
12;6;3;3;-6.992999999999997;63.65;-0.10986645718774543;0.5;55.739599999999996;296.53999999999996;28;17;0.18796654751466918;0.6071428571428571
13;7;4;3;-6.576100000000002;74.59;-0.08816329266657731;0.5714285714285714;49.16349999999999;371.13;35;21;0.13246975453345186;0.6
14;7;4;3;-9.891199999999998;74.51;-0.13274996644745668;0.5714285714285714;39.272299999999994;445.64;42;25;0.08812561709002781;0.5952380952380952
15;3;0;3;-32.980000000000004;32.980000000000004;-1.0;0.0;6.29229999999999;478.62;45;25;0.013146755254690548;0.5555555555555556
16;4;3;1;24.500000000000007;41.5;0.5903614457831327;0.75;30.792299999999997;520.12;49;28;0.05920229946935322;0.5714285714285714
17;6;2;4;-22.939999999999998;63.04;-0.36389593908629436;0.3333333333333333;7.8523;583.16;55;30;0.013465086768639825;0.5454545454545454
18;5;3;2;15.479099999999999;51.09;0.3029770992366412;0.6;23.3314;634.25;60;33;0.03678581001182499;0.55
19;4;2;2;5.0;40.0;0.125;0.5;28.3314;674.25;64;35;0.04201913236929922;0.546875
20;4;2;2;-2.825700000000001;43.36;-0.06516835793357936;0.5;25.505699999999997;717.61;68;37;0.035542564902941706;0.5441176470588235
21;3;1;2;-11.27;32.07;-0.3514187714374805;0.3333333333333333;14.235699999999998;749.6800000000001;71;38;0.01898903532173727;0.5352112676056338
22;6;3;3;7.8542999999999985;66.03;0.11895047705588366;0.5;22.089999999999996;815.71;77;41;0.02708070270071471;0.5324675324675324
23;4;0;4;-41.31;41.31;-1.0;0.0;-19.220000000000006;857.02;81;41;-0.022426547805185416;0.5061728395061729
24;4;2;2;-4.8953;40.83;-0.11989468528043105;0.5;-24.115300000000005;897.85;85;43;-0.026858940803029464;0.5058823529411764
25;5;1;4;-27.393500000000003;53.269999999999996;-0.5142387835554723;0.2;-51.50880000000001;951.12;90;44;-0.054155942467827414;0.4888888888888889
26;4;1;3;-20.4;40.0;-0.51;0.25;-71.90880000000001;991.12;94;45;-0.07255307127290339;0.4787234042553192
27;6;4;2;17.0539;66.08;0.2580796004842615;0.6666666666666666;-54.854900000000015;1057.2;100;49;-0.05188696556942869;0.49
28;6;1;5;-34.0375;62.769999999999996;-0.5422574478253943;0.16666666666666666;-88.89240000000001;1119.97;106;50;-0.07937034027697171;0.4716981132075472
29;4;2;2;-3.7935999999999996;45.84;-0.08275741710296683;0.5;-92.686;1165.81;110;52;-0.07950352115696384;0.4727272727272727
30;7;2;5;-34.336299999999994;71.16;-0.4825224845418774;0.2857142857142857;-127.0223;1236.97;117;54;-0.1026882624477554;0.46153846153846156
31;5;4;1;39.6801;52.96;0.7492466012084592;0.8;-87.34219999999999;1289.93;122;58;-0.06771080601272936;0.47540983606557374
32;8;7;1;47.18249999999999;80.85;0.5835807050092764;0.875;-40.1597;1370.78;130;65;-0.02929696960854404;0.5
33;7;4;3;6.289999999999999;70.11;0.08971616031949792;0.5714285714285714;-33.8697;1440.8899999999999;137;69;-0.023506096926205335;0.5036496350364964
34;9;7;2;25.451900000000002;93.06;0.2734998925424457;0.7777777777777778;-8.4178;1533.9499999999998;146;76;-0.005487662570487956;0.5205479452054794
